,pl_name,hostname,gaia_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_massj,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
3144,HD 40307 b,HD 40307,Gaia DR2 4758877919212831104,0,1,5,Radial Velocity,2009,La Silla Observatory,Published Confirmed,0,<a refstr=D_IACUTE_AZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...585A.134D/abstract target=ref>D&iacute;az et al. 2016</a>,4.3115,0.0475,,,,0,<a refstr=D_IACUTE_AZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...585A.134D/abstract target=ref>D&iacute;az et al. 2016</a>,K3 V,4977.0,,0.77,-0.31,[Fe/H],4.47,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h54m04.13s,88.5172191,-60d01m25.42s,-60.0237289,79.7896257,-52.4231,-60.1515,12.9363,7.17,4.793,6.84367,18/11/2015,2016-01,19/11/2015
3145,HD 40307 b,HD 40307,Gaia DR2 4758877919212831104,0,1,5,Radial Velocity,2009,La Silla Observatory,Published Confirmed,0,<a refstr=BRASSER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.3685B/abstract target=ref>Brasser et al. 2014</a>,4.3123,0.047524,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4867.44,0.72,0.79,-0.323,[M/H],4.63,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h54m04.13s,88.5172191,-60d01m25.42s,-60.0237289,79.7896257,-52.4231,-60.1515,12.9363,7.17,4.793,6.84367,26/08/2015,2014-06,27/08/2015
3146,HD 40307 b,HD 40307,Gaia DR2 4758877919212831104,1,1,5,Radial Velocity,2009,La Silla Observatory,Published Confirmed,0,<a refstr=TUOMI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A..48T/abstract target=ref> Tuomi et al. 2013 </a>,4.3123,0.0468,,,,0,<a refstr=TUOMI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A..48T/abstract target=ref> Tuomi et al. 2013 </a>,K2.5 V,4956.0,,0.77,-0.31,[Fe/H],4.47,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h54m04.13s,88.5172191,-60d01m25.42s,-60.0237289,79.7896257,-52.4231,-60.1515,12.9363,7.17,4.793,6.84367,14/05/2014,2013-01,14/05/2014
3147,HD 40307 c,HD 40307,Gaia DR2 4758877919212831104,0,1,5,Radial Velocity,2009,La Silla Observatory,Published Confirmed,0,<a refstr=D_IACUTE_AZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...585A.134D/abstract target=ref>D&iacute;az et al. 2016</a>,9.6207,0.0812,,,,0,<a refstr=D_IACUTE_AZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...585A.134D/abstract target=ref>D&iacute;az et al. 2016</a>,K3 V,4977.0,,0.77,-0.31,[Fe/H],4.47,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h54m04.13s,88.5172191,-60d01m25.42s,-60.0237289,79.7896257,-52.4231,-60.1515,12.9363,7.17,4.793,6.84367,18/11/2015,2016-01,19/11/2015
3148,HD 40307 c,HD 40307,Gaia DR2 4758877919212831104,1,1,5,Radial Velocity,2009,La Silla Observatory,Published Confirmed,0,<a refstr=TUOMI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A..48T/abstract target=ref> Tuomi et al. 2013 </a>,9.6184,0.0799,,,,0,<a refstr=TUOMI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A..48T/abstract target=ref> Tuomi et al. 2013 </a>,K2.5 V,4956.0,,0.77,-0.31,[Fe/H],4.47,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h54m04.13s,88.5172191,-60d01m25.42s,-60.0237289,79.7896257,-52.4231,-60.1515,12.9363,7.17,4.793,6.84367,14/05/2014,2013-01,14/05/2014
3149,HD 40307 c,HD 40307,Gaia DR2 4758877919212831104,0,1,5,Radial Velocity,2009,La Silla Observatory,Published Confirmed,0,<a refstr=BRASSER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.3685B/abstract target=ref>Brasser et al. 2014</a>,9.6183,0.08113,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4867.44,0.72,0.79,-0.323,[M/H],4.63,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h54m04.13s,88.5172191,-60d01m25.42s,-60.0237289,79.7896257,-52.4231,-60.1515,12.9363,7.17,4.793,6.84367,26/08/2015,2014-06,27/08/2015
3196,HD 45184 b,HD 45184,Gaia DR2 2898239468873596800,0,1,2,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,5.8858,0.0641,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5820.13,1.08,1.01,0.042,[Fe/H],4.38,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h24m43.68s,96.1820205,-28d46m50.30s,-28.7806402,205.3081838,-165.257,-121.826,21.9532,6.383,4.871,6.21037,20/09/2021,2021-05,20/09/2021
3197,HD 45184 b,HD 45184,Gaia DR2 2898239468873596800,1,1,2,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,5.8854,0.0644,,,,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,G1.5 V,5869.0,,1.03,0.04,[Fe/H],4.47,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h24m43.68s,96.1820205,-28d46m50.30s,-28.7806402,205.3081838,-165.257,-121.826,21.9532,6.383,4.871,6.21037,5/02/2019,2019-02,7/02/2019
3303,HD 63433 b,HD 63433,Gaia DR2 875071278432954240,1,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CAPISTRANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240104785C/abstract target=ref>Capistrant et al. 2024</a>,7.1079379,0.0714,2.112,0.188,,0,<a refstr=CAPISTRANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240104785C/abstract target=ref>Capistrant et al. 2024</a>,G5 V,5688.0,0.91,0.99,0.03,[Fe/H],4.52,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,15.1178736,-10.0268,-11.3143,22.4035,6.92035,5.258,6.71831,5/01/2024,2024-02,5/01/2024
3304,HD 63433 b,HD 63433,Gaia DR2 875071278432954240,0,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MANN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..179M/abstract target=ref>Mann et al. 2020</a>,7.10793,0.0719,2.15,0.192,,0,<a refstr=MANN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..179M/abstract target=ref>Mann et al. 2020</a>,,5640.0,0.91,0.99,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,15.1178736,-10.0268,-11.3143,22.4035,6.92035,5.258,6.71831,3/05/2023,2020-10,3/05/2023
3313,HD 63433 d,HD 63433,Gaia DR2 875071278432954240,1,1,3,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CAPISTRANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240104785C/abstract target=ref>Capistrant et al. 2024</a>,4.209075,0.0503,1.073,0.096,,0,<a refstr=CAPISTRANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240104785C/abstract target=ref>Capistrant et al. 2024</a>,G5 V,5688.0,0.91,0.99,0.03,[Fe/H],4.52,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,15.1178736,-10.0268,-11.3143,22.4035,6.92035,5.258,6.71831,5/01/2024,2024-02,5/01/2024
3358,HD 69830 b,HD 69830,Gaia DR2 5726982995343100928,0,1,3,Radial Velocity,2006,La Silla Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,8.66945,0.0794,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5420.58,0.89,0.89,0.012,[Fe/H],4.49,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m24.24s,124.6010091,-12d38m11.13s,-12.6364246,1026.855106,278.787,-988.286,12.5591,5.96004,4.165,5.75392,20/09/2021,2021-05,20/09/2021
3359,HD 69830 b,HD 69830,Gaia DR2 5726982995343100928,1,1,3,Radial Velocity,2006,La Silla Observatory,Published Confirmed,0,<a refstr=LOVIS_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006Natur.441..305L/abstract target=ref> Lovis et al. 2006 </a>,8.667,0.0785,,,,0,<a refstr=LOVIS_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006Natur.441..305L/abstract target=ref> Lovis et al. 2006 </a>,,5385.0,,0.86,-0.05,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m24.24s,124.6010091,-12d38m11.13s,-12.6364246,1026.855106,278.787,-988.286,12.5591,5.96004,4.165,5.75392,26/03/2015,2006-05,26/03/2015
3624,HD 97658 b,HD 97658,Gaia DR2 3997075206232885888,0,1,1,Radial Velocity,2010,W. M. Keck Observatory,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...730...10H/abstract target=ref> Howard et al. 2011 </a>,9.494,0.0831,,,,0,<a refstr=HOWARD_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...730...10H/abstract target=ref> Howard et al. 2011 </a>,,5170.0,0.68,0.78,-0.23,[Fe/H],4.63,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h14m33.04s,168.6376584,+25d42m38.15s,25.7105962,118.0319107,-107.534,48.6618,21.5618,7.76,5.734,7.5136,25/04/2018,2011-03,16/05/2014
3625,HD 97658 b,HD 97658,Gaia DR2 3997075206232885888,0,1,1,Radial Velocity,2010,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,9.48908,0.0805,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5194.04,0.75,0.77,-0.228,[Fe/H],4.57,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h14m33.04s,168.6376584,+25d42m38.15s,25.7105962,118.0319107,-107.534,48.6618,21.5618,7.76,5.734,7.5136,20/09/2021,2021-07,20/09/2021
3628,HD 97658 b,HD 97658,Gaia DR2 3997075206232885888,0,1,1,Radial Velocity,2010,W. M. Keck Observatory,Published Confirmed,0,<a refstr=VAN_GROOTEL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...786....2V/abstract target=ref> Van Grootel et al. 2014</a>,9.4903,0.08,2.247,0.2,0.024,0,<a refstr=VAN_GROOTEL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...786....2V/abstract target=ref> Van Grootel et al. 2014</a>,K1,5170.0,0.74,0.77,-0.23,[Fe/H],4.58,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h14m33.04s,168.6376584,+25d42m38.15s,25.7105962,118.0319107,-107.534,48.6618,21.5618,7.76,5.734,7.5136,25/04/2018,2014-05,14/05/2014
3629,HD 97658 b,HD 97658,Gaia DR2 3997075206232885888,0,1,1,Radial Velocity,2010,W. M. Keck Observatory,Published Confirmed,0,<a refstr=DRAGOMIR_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...772L...2D/abstract target=ref> Dragomir et al. 2013 </a>,9.4909,0.0796,2.341,0.209,0.02473,0,<a refstr=DRAGOMIR_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...772L...2D/abstract target=ref> Dragomir et al. 2013 </a>,,5119.0,0.7,0.75,-0.3,[Fe/H],4.62,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h14m33.04s,168.6376584,+25d42m38.15s,25.7105962,118.0319107,-107.534,48.6618,21.5618,7.76,5.734,7.5136,25/04/2018,2013-07,27/10/2016
3717,HIP 54373 b,HIP 54373,Gaia DR2 3552000252294347392,1,1,2,Radial Velocity,2019,Las Campanas Observatory,Published Confirmed,0,<a refstr=FENG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..242...25F/abstract target=ref>Feng et al. 2019</a>,7.76,0.063,,,,0,<a refstr=FENG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..242...25F/abstract target=ref>Feng et al. 2019</a>,K5 V,4021.0,,0.57,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h07m27.44s,166.8643532,-19d17m30.07s,-19.2916857,239.4759005,-235.019,-45.9867,18.7168,10.38,6.62,9.64076,20/05/2019,2019-06,23/05/2019
3718,HIP 54373 c,HIP 54373,Gaia DR2 3552000252294347392,1,1,2,Radial Velocity,2019,Las Campanas Observatory,Published Confirmed,0,<a refstr=FENG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..242...25F/abstract target=ref>Feng et al. 2019</a>,15.144,0.099,,,,0,<a refstr=FENG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..242...25F/abstract target=ref>Feng et al. 2019</a>,K5 V,4021.0,,0.57,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h07m27.44s,166.8643532,-19d17m30.07s,-19.2916857,239.4759005,-235.019,-45.9867,18.7168,10.38,6.62,9.64076,20/05/2019,2019-06,23/05/2019
5250,K2-415 b,K2-415,Gaia DR2 604215144503584640,1,1,1,Transit,2023,K2,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230200699H/abstract target=ref>Hirano et al. 2023</a>,4.0179694,0.027,1.015,0.091,0.0236,0,<a refstr=HIRANO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230200699H/abstract target=ref>Hirano et al. 2023</a>,M5 V,3173.0,0.2,0.16,-0.13,[Fe/H],5.07,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h08m48.37s,137.2015437,+11d51m44.10s,11.8622503,497.3173169,-458.496,192.629,21.8182,15.33,9.899,13.7957,28/03/2023,2023-03,28/03/2023
32691,L 363-38 b,L 363-38,Gaia DR2 4999067471248893952,1,1,1,Radial Velocity,2023,Paranal Observatory,Published Confirmed,0,<a refstr=SARTORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...670A..42S/abstract target=ref>Sartori et al. 2023</a>,8.781,0.048,,,,0,<a refstr=SARTORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...670A..42S/abstract target=ref>Sartori et al. 2023</a>,,3129.0,0.27,0.21,,,4.97,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h43m25.33s,10.8555443,-41d17m43.05s,-41.2952926,760.126108,-488.556,-582.327,10.2295,13.027,7.71,11.5607,27/02/2023,2023-02,27/02/2023
32692,L 98-59 b,L 98-59,Gaia DR2 5271055243163629056,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,2.2531,0.02282,0.8,0.071,0.00318,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,M3 V,3412.0,0.31,0.31,-0.5,[Fe/H],4.94,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,10/04/2020,2019-09,16/04/2020
32695,L 98-59 b,L 98-59,Gaia DR2 5271055243163629056,1,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,2.2531136,0.02191,0.85,0.076,0.00126,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,M3 V,3415.0,0.3,0.27,-0.46,[Fe/H],4.86,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,23/08/2021,2021-09,23/08/2021
32696,L 98-59 b,L 98-59,Gaia DR2 5271055243163629056,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOSTOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...32K/abstract target=ref>Kostov et al. 2019</a>,2.25314,0.0233,0.8,0.071,,0,<a refstr=KOSTOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...32K/abstract target=ref>Kostov et al. 2019</a>,M3 V,3367.0,0.31,0.31,-0.5,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,10/04/2020,2019-07,13/06/2019
32699,L 98-59 c,L 98-59,Gaia DR2 5271055243163629056,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,3.6906777,0.0304,1.385,0.124,0.00698,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,M3 V,3415.0,0.3,0.27,-0.46,[Fe/H],4.86,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,23/08/2021,2021-09,23/08/2021
32701,L 98-59 c,L 98-59,Gaia DR2 5271055243163629056,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,3.6904,0.0317,1.35,0.12,0.00761,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,M3 V,3412.0,0.31,0.31,-0.5,[Fe/H],4.94,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,10/04/2020,2019-09,16/04/2020
32702,L 98-59 c,L 98-59,Gaia DR2 5271055243163629056,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOSTOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...32K/abstract target=ref>Kostov et al. 2019</a>,3.690621,0.0324,1.35,0.12,,0,<a refstr=KOSTOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...32K/abstract target=ref>Kostov et al. 2019</a>,M3 V,3367.0,0.31,0.31,-0.5,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,10/04/2020,2019-07,13/06/2019
32705,L 98-59 d,L 98-59,Gaia DR2 5271055243163629056,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOSTOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...32K/abstract target=ref>Kostov et al. 2019</a>,7.45086,0.052,1.57,0.14,,0,<a refstr=KOSTOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...32K/abstract target=ref>Kostov et al. 2019</a>,M3 V,3367.0,0.31,0.31,-0.5,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,10/04/2020,2019-07,13/06/2019
32706,L 98-59 d,L 98-59,Gaia DR2 5271055243163629056,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,7.4507245,0.0486,1.521,0.136,0.0061,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,M3 V,3415.0,0.3,0.27,-0.46,[Fe/H],4.86,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,23/08/2021,2021-09,23/08/2021
32708,L 98-59 d,L 98-59,Gaia DR2 5271055243163629056,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,7.4512,0.0506,1.57,0.14,0.00727,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,M3 V,3412.0,0.31,0.31,-0.5,[Fe/H],4.94,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,10/04/2020,2019-09,16/04/2020
32709,L 98-59 e,L 98-59,Gaia DR2 5271055243163629056,1,1,4,Radial Velocity,2021,Multiple Observatories,Published Confirmed,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,12.796,0.0717,,,,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,M3 V,3415.0,0.3,0.27,-0.46,[Fe/H],4.86,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,25/08/2021,2021-09,25/08/2021
